stationid,sample_date,latitude,longitude,stratum,areaweight,smcshed,County,location,trash_present,type,count,county
SMC16978,6/26/13,34.42319,-118.767716,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Toxic,0,Ventura
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Biodegradable,0,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Biohazard,0,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Construction,1,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Fabric Cloth,0,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Glass,1,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Large,0,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Metal,3,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Miscellaneous,1,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Plastic,19,Los Angeles
SMC17016,6/5/13,34.118309,-118.780574,Open,0.66307207,SantaMonica,LOS ANGELES,Malibu Creek,1,Toxic,5,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Biodegradable,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Biohazard,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Construction,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Fabric Cloth,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Glass,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Large,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Metal,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Miscellaneous,0,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Plastic,1,Los Angeles
SMC17378,6/27/12,34.402676,-118.684124,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Toxic,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Biodegradable,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Biohazard,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Construction,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Fabric Cloth,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Glass,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Large,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Metal,1,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Miscellaneous,0,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Plastic,1,Los Angeles
SMC17692,6/12/13,34.418874,-118.632647,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Toxic,0,Los Angeles
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,None,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Biodegradable,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Biohazard,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Construction,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Fabric Cloth,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Glass,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Large,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Metal,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Miscellaneous,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Plastic,0,Ventura
SMC18093,6/24/13,34.69441,-118.856582,Open,2.37027444,SantaClara,VENTURA,Piru Creek,0,Toxic,0,Ventura
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Biodegradable,0,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Biohazard,0,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Construction,0,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Fabric Cloth,0,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Glass,0,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Large,0,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Metal,0,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Miscellaneous,1,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Plastic,3,Los Angeles
SMC18116,6/28/12,34.1569,-118.790484,Urban,0.65364223,SantaMonica,LOS ANGELES,Lindero Canyon,1,Toxic,0,Los Angeles
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Biodegradable,0,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Biohazard,0,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Construction,2,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Fabric Cloth,1,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Glass,0,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Large,4,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Metal,16,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Miscellaneous,12,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Plastic,138,Riverside
SMC18169,6/20/11,33.891752,-117.571911,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Toxic,1,Riverside
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Biodegradable,0,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Biohazard,0,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Construction,1,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Fabric Cloth,0,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Glass,0,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Large,0,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Metal,0,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Miscellaneous,14,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Plastic,11,Los Angeles
SMC18250,6/5/13,34.132222,-118.82051,Open,0.54679717,SantaMonica,LOS ANGELES,Potero Creek,1,Toxic,14,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Biodegradable,0,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Biohazard,0,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Construction,0,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Fabric Cloth,1,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Glass,0,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Large,0,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Metal,0,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Miscellaneous,1,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Plastic,41,Los Angeles
SMC18656,6/12/13,34.471281,-118.531668,Urban,1.0002152,SantaClara,LOS ANGELES,Seco Canyon Channel,1,Toxic,3,Los Angeles
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Biodegradable,0,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Biohazard,0,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Construction,0,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Fabric Cloth,0,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Glass,8,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Large,0,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Metal,0,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Miscellaneous,0,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Plastic,20,Ventura
SMC18666,6/15/11,34.172068,-118.763755,Urban,0.52752872,SantaMonica,VENTURA,Medea Creek,1,Toxic,9,Ventura
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Biodegradable,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Biohazard,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Construction,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Fabric Cloth,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Glass,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Large,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Metal,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Miscellaneous,0,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Plastic,12,San Diego
SMC19228,7/16/12,32.664054,-116.98501,Agriculture,0.79853573,SouthernSanDiego,SAN DIEGO,Proctor Valley,1,Toxic,0,San Diego
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Biodegradable,0,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Biohazard,0,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Construction,0,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Fabric Cloth,0,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Glass,1,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Large,0,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Metal,0,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Miscellaneous,0,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Plastic,2,Orange
SMC19286,6/9/13,33.718666,-117.788282,Urban,0.70172707,LowerSantaAna,ORANGE,Peter's Canyon Wash,1,Toxic,0,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Biodegradable,2,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Biohazard,0,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Construction,2,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Fabric Cloth,0,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Glass,0,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Large,1,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Metal,6,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Miscellaneous,1,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Plastic,29,Orange
SMC19399,6/13/13,33.655516,-117.762242,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Toxic,0,Orange
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Biodegradable,4,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Biohazard,0,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Construction,12,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Fabric Cloth,1,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Glass,0,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Large,0,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Metal,3,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Miscellaneous,5,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Plastic,48,Los Angeles
SMC19466,6/17/13,34.148837,-118.757504,Urban,0.65364223,SantaMonica,LOS ANGELES,Medea Creek,1,Toxic,0,Los Angeles
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Biodegradable,4,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Biohazard,0,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Construction,0,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Fabric Cloth,0,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Glass,0,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Large,0,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Metal,4,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Miscellaneous,1,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Plastic,35,Orange
SMC19486,6/13/13,33.676256,-117.826992,Urban,0.92112577,LowerSantaAna,ORANGE,San Diego Creek,1,Toxic,1,Orange
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Biodegradable,0,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Biohazard,0,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Construction,0,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Fabric Cloth,0,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Glass,1,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Large,0,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Metal,2,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Miscellaneous,0,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Plastic,1,Riverside
SMC19669,6/12/13,33.571597,-117.161068,Urban,1.18972906,NorthernSanDiego,RIVERSIDE,Warm Springs Creek,1,Toxic,0,Riverside
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Biodegradable,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Biohazard,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Construction,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Fabric Cloth,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Glass,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Large,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Metal,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Miscellaneous,0,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Plastic,2,Los Angeles
SMC20092,6/13/13,34.414104,-118.656085,Agriculture,1.27456862,SantaClara,LOS ANGELES,Santa Clara River,1,Toxic,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Biodegradable,1,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Biohazard,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Construction,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Fabric Cloth,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Glass,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Large,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Metal,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Miscellaneous,0,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Plastic,2,Los Angeles
SMC20994,6/12/13,34.036391,-118.511299,Urban,0.63193279,SantaMonica,LOS ANGELES,Santa Monica Channel,1,Toxic,0,Los Angeles
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Biodegradable,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Biohazard,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Construction,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Fabric Cloth,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Glass,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Large,1,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Metal,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Miscellaneous,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Plastic,0,Riverside
SMC21069,6/11/13,33.596863,-117.124037,Urban,1.46102589,NorthernSanDiego,RIVERSIDE,French Valley Creek,1,Toxic,0,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Biodegradable,2,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Biohazard,0,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Construction,4,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Fabric Cloth,11,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Glass,1,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Large,9,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Metal,3,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Miscellaneous,25,Riverside
SMC21371,6/20/11,33.894502,-117.578614,Urban,0.57758972,MiddleSantaAna,RIVERSIDE,Temescal Wash,1,Plastic,148,Riverside
