"objectid","gdb_geomattr_data","shape","stationid","sampleid","sampledate","samplingorganization","trawlnumber","fishspecies","sizeclass","abundancequalifier","abundance","anomaly","comments","globalid","created_user","created_date","last_edited_user","last_edited_date","diversityindexexclude","stincludedinanalysis"
42691,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",17,"None",4,"None","","{E77E7542-A8B7-42D1-B19C-24BEEE345CE0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42692,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",18,"None",4,"None","","{0C0AF85D-2B87-4BEA-8EF0-FD96AD337D2B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42693,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",14,"None",2,"None","","{11A4CFAD-C78E-4BFB-A97C-4FF4864852B0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42694,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",15,"None",6,"None","","{8BCBAFB5-736E-48D1-BF2D-A02CF42EC7EF}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42695,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",16,"None",4,"None","","{433F0CC8-865D-4955-8A14-F128AC24B277}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42696,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",17,"None",8,"None","","{E941F0BB-BF1D-4CEA-918A-B201A1F43FAC}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42697,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",18,"None",6,"None","","{361A544A-0B7C-452F-AE6D-029657428612}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42698,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",19,"None",4,"None","","{A26EEBB3-F79D-4398-92F2-4550B84F85D1}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42699,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",20,"None",5,"None","","{C50C4D32-0DE2-484E-A89A-4F0A093ABDFF}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42700,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",21,"None",1,"None","","{6963DDB8-1C2D-4EEC-8F0E-C9EDD2D43B05}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42701,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",22,"None",1,"None","","{2F84277D-8E30-474B-AF8F-BCC7F820A4B1}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42702,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",23,"None",4,"None","","{EE27A0FC-F08E-4EC5-88D2-A6E460D46887}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42703,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",24,"None",3,"None","","{B60A41E4-98FD-4B91-9D50-425721317EC0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42704,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",25,"None",2,"None","","{4FFB3417-CED9-4B2E-AE64-B4015A6A0B9B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42705,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",27,"None",1,"None","","{98FA33B4-4A75-4B6B-A589-2CD1F77ACC2B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42706,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Parmaturus xaniurus",15,"None",2,"None","","{C7B2EF7C-B24A-45BC-A435-5F7C2F923179}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42707,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Parmaturus xaniurus",16,"None",1,"None","","{3CE3ACC4-0F7D-4B88-89E6-1AE3EAA5AB9C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42708,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Parmaturus xaniurus",17,"None",3,"None","","{DE0D0CC2-416B-4F6F-BD6F-E705AACBB06F}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42709,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Parmaturus xaniurus",20,"None",2,"None","","{6276117B-59FA-4104-97B5-2AE59336F156}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42710,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Parmaturus xaniurus",21,"None",2,"None","","{94E55904-CD5D-4E98-8D1D-723A47D4AF57}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42711,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Parmaturus xaniurus",24,"None",1,"None","","{51700CE8-2536-4DB8-ACBF-0EE21BA2C874}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42712,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus alascanus",7,"None",1,"None","","{DD709F17-B673-460E-82CE-5E32DA475711}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42713,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus alascanus",16,"None",1,"None","","{7CD21D5F-EDBF-4861-A5BD-32B8EA10288A}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42714,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus alascanus",18,"None",1,"None","","{FDECEBC0-BB4A-4295-9049-A5A458227775}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
38677,NULL,NULL,"B18-10349","none","2018-08-07 00:00:00","City of San Diego",2,"Xeneretmus ritteri",12,"None",1,"None","","{E3F12D5D-8DE9-4889-9BA5-CDB149375F93}","checker","2019-05-10 07:32:13","checker","2019-05-10 07:32:13","No","true"
42715,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus altivelis",9,"None",1,"None","","{A8C59966-F652-4106-BADA-2D58D8194499}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42716,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus altivelis",12,"None",1,"None","","{D30FC12C-3138-41B1-9CD5-5A616EC058C0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42717,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus altivelis",13,"None",2,"None","","{3AEB8A91-C4A3-445D-B762-E7E07FBBEE40}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42718,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus altivelis",14,"None",1,"None","","{88D1145D-2C75-4BEB-8C8B-FB2AC4E7B356}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42719,NULL,NULL,"B18-10333","None","2018-07-18 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastolobus altivelis",15,"None",1,"None","","{08CD8CEF-AD0B-4A9C-8B91-BBC2198CD675}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42720,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Bathyagonus pentacanthus",15,"None",1,"None","","{A318CB9E-428F-46F5-A531-4C1039199B28}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42721,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Chilara taylori",20,"None",1,"None","","{631EB37C-A98A-4161-9532-04ECFCA22F8C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42722,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Chilara taylori",22,"None",1,"None","","{72596F81-9188-4CB9-8EC1-8CB0B2EECD65}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42723,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Citharichthys sordidus",5,"None",1,"None","","{EF5CD7C4-8EDA-418B-BDDF-18A40389FD72}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42724,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Glyptocephalus zachirus",17,"None",1,"None","","{264848E6-D3F7-49C2-84FE-2E3BED8912B1}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42725,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Hydrolagus colliei",45,"None",1,"None","","{62A26942-B90D-4542-8AB6-4B98B070E0F7}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42726,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes cortezianus",31,"None",1,"None","","{EEF076B2-EEA3-4CDB-ADFE-8C44EAEEE554}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42727,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes cortezianus",32,"None",1,"None","","{6075DF6A-2C2B-43DB-9BE3-D2F297C1E20E}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42728,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes cortezianus",34,"None",1,"None","","{B160ABDE-5F38-4249-A608-9C56A6FCCB86}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42729,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",18,"None",1,"None","","{B06AD14C-4DA4-4EE4-A520-F2D8F0A3389C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42730,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",19,"None",1,"None","","{51791BD6-E011-474B-A2D2-9886117CEB30}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42731,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",20,"None",12,"None","","{2112FABC-9391-4F37-B188-E2EDD73367F2}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42732,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",21,"None",10,"None","","{049192E5-642A-4C74-A657-A4151AC42615}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42733,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",22,"None",18,"None","","{1798D105-7005-4B62-8FB2-66A0444B046E}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42734,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",23,"None",5,"None","","{0E1C2828-E04E-4C61-87E1-71F6F809C8FC}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42735,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",24,"None",3,"None","","{68DBDC1B-417C-4F8B-80CC-43F7DF501408}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42736,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lycodes pacificus",25,"None",2,"None","","{55B3565B-94C6-428D-8F1A-8A48E6F124C2}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42737,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",7,"None",4,"None","","{3F6BEFBE-3732-4617-81CA-1FF8BF73AB15}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42738,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",8,"None",9,"None","","{20CDAA3A-57F2-4049-96E2-567921C069DF}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42739,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",9,"None",3,"None","","{612D1520-9FC0-456E-8110-8ECDBAC725AC}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42740,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",11,"None",1,"None","","{C9C33CEA-83A4-4A7A-BF61-885AC1B56EE1}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42741,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",12,"None",1,"None","","{16C22E26-50FB-4F17-A08C-FE8D4EC75089}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42742,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",13,"None",8,"None","","{4E6CDCD6-C59E-4B34-BFDF-6295A190BAF0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42743,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",14,"None",5,"None","","{25063872-CD88-4B7F-9C29-FBA994D87F5A}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42744,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",15,"None",3,"None","","{8DF5E8EF-8A89-4F44-BA0A-DC82B40288EC}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42745,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",16,"None",2,"None","","{756FD4D0-98D0-492C-A8F8-861F021414EA}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42746,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyconema barbatum",17,"None",1,"None","","{7481E0EE-8BBD-4040-BEF8-2C334DA1A122}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42747,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",10,"None",1,"None","","{F1EA669A-E2EB-48E4-BECB-CF0169438249}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42748,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",11,"None",4,"None","","{07A04CC5-9978-47E5-9A99-088BD2F97539}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42749,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",12,"None",23,"None","","{4C3D2318-0C24-404E-A5C9-7FB2D020FE95}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42750,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",13,"None",69,"None","","{9E9027A6-1BF9-4F90-B233-E7567F257897}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42751,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",14,"None",91,"None","","{187F41E0-FDF3-411D-B146-D468D373F8F9}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42752,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",15,"None",52,"None","","{F2B8A325-EA8A-4A6A-AFF1-02DF8D195ECE}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42753,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",16,"None",29,"None","","{AA78B3F0-4D1C-43BF-95BD-D828AF90CAD3}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42754,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",17,"None",10,"None","","{4EE40440-E5E3-4DFE-819B-F79C5DA11511}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42755,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",18,"None",5,"None","","{55224112-F968-4189-B395-0487E2E88A22}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42756,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Lyopsetta exilis",19,"None",2,"None","","{CCAE8AC3-4BE7-455F-B7F5-C0254AE1665C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42757,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Merluccius productus",21,"None",3,"None","","{01B16887-9350-42B4-9F7E-A3EA2D2DAE77}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42758,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Merluccius productus",22,"None",4,"None","","{D50C0996-3053-4796-AE52-64CAB6657B1E}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42759,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Merluccius productus",23,"None",1,"None","","{FCC28C7B-6576-4792-A51E-A537F3B14089}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42760,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Merluccius productus",25,"None",1,"None","","{4053DB0B-0940-4526-AB93-94285620A3BB}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42761,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",13,"None",5,"None","","{BA68F2F1-5BA3-41E3-84C3-E4FB0337D60E}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42762,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",14,"None",6,"None","","{92654126-F868-4C19-8B37-AE558469BC77}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42763,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",15,"None",10,"None","","{1A8BFB9E-4EDF-4A51-9670-5E5585F0BAC6}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42764,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",16,"None",16,"None","","{2F92CB39-C97A-4E4D-A24B-C33C62DDC75D}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42765,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",17,"None",11,"None","","{3C166652-85C3-470B-B461-D0CA15FF5DE0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42766,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",18,"None",2,"None","","{5AC6733C-1136-4872-943F-CE8F540BA5B9}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42767,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",19,"None",4,"None","","{7D033632-6407-4B79-8659-593E7EB204F0}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42768,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",20,"None",4,"None","","{66863AA4-55C9-485F-AFB1-BB992FBDCE60}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42769,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",23,"None",1,"None","","{5C9ADAB4-F218-43A5-9B24-932F4AF8B584}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42770,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Microstomus pacificus",24,"None",1,"None","","{9568BC47-2455-45E1-A4D5-03F8319DD2E5}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42771,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parmaturus xaniurus",22,"None",1,"None","","{053BC734-85C0-4809-9DF2-57F25B133A7E}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42772,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",20,"None",1,"None","","{5F8B8362-83B4-4E55-998F-3FB0C343EB8B}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42773,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",24,"None",1,"None","","{4B607AA8-52D0-4BAC-A2D4-2A4A8389D407}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42774,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",26,"None",1,"None","","{E9AC5478-EA05-4B2E-B0C6-A4611204DABA}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42775,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",27,"None",2,"None","","{55028D2A-2CD6-4DB4-AAB3-9F026E88ADC2}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42776,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",28,"None",1,"None","","{B7016918-126D-42CB-829D-21C42A4AF001}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42777,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",29,"None",1,"None","","{19CB59DB-CBF0-4207-B559-071F71198C63}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42778,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",30,"None",4,"None","","{05132A4F-032A-45A7-94EF-EB8009B7D9E3}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42779,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Parophrys vetulus",32,"None",1,"None","","{8F9E4FA7-2AB2-4B78-B28F-8ADCDD8D0623}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42780,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Raja rhina",21,"None",1,"None","","{1F5A1CD5-33FE-48FC-84E0-7B636F19B217}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42781,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Raja rhina",25,"None",2,"None","","{3144F20F-D0F8-4205-9245-242C60F95F5F}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42782,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Raja rhina",30,"None",1,"None","","{46A1EFF7-B732-4D59-AB73-8A306699015F}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42783,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Raja rhina",61,"None",1,"None","","{6F22BBCD-7316-40A5-ACF5-46DBEDFD0D4A}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42784,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastes hopkinsi",12,"None",1,"None","","{24792882-442D-4253-960F-C277C98FEADF}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42785,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastes saxicola",11,"None",2,"None","","{A623D2B3-6D29-4B2A-8AD3-4E83FBCFC728}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42786,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastes saxicola",12,"None",3,"None","","{5A6BDF39-AA6F-44DF-84AA-03175D6F3F09}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
42787,NULL,NULL,"B18-10338","None","2018-07-19 00:00:00","Los Angeles County Sanitation Districts",1,"Sebastes semicinctus",9,"None",1,"None","","{B692FE38-AC7C-4789-B121-F351599EBF5D}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
